Tiro,SensorId,TimeStamp (s),FrameNumber,AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),LinAccX (g),LinAccY (g),LinAccZ (g)
1,LPMSB2-4B3285,0.0,1,-0.3942866623401642,-0.00443757139146328,-1.084364414215088,138.55557250976562,-79.52393341064453,70.07548522949219,-0.20468435428052434,-0.5845680367010468,-1.8765135869003697
1,LPMSB2-4B3322,0.0,1,0.13278645277023315,-0.9918889403343201,-0.28090161085128784,23.82621955871582,-20.802127838134766,-37.49005126953125,0.1428196512283968,-1.985441959476817,-0.3938271100471571
1,LPMSB2-4B339F,0.0,1,-0.440185546875,-0.7119140625,-0.1826171875,-39.5108528137207,-144.50999450683594,18.161935806274414,-0.1496693093835244,-0.08648368609312529,-0.9067975968802173
1,LPMSB2-4B3285,0.0049999999999954525,2,-0.3942866623401642,-0.00443757139146328,-1.084364414215088,138.55557250976562,-79.52393341064453,70.07548522949219,-0.20468435428052434,-0.5845680367010468,-1.8765135869003697
1,LPMSB2-4B3322,0.0049999999999954525,2,0.13278645277023315,-0.9918889403343201,-0.28090161085128784,23.82621955871582,-20.802127838134766,-37.49005126953125,0.1428196512283968,-1.985441959476817,-0.3938271100471571
1,LPMSB2-4B339F,0.0049999999999954525,2,-0.432861328125,-0.738037109375,-0.17578125,-42.17085266113281,-146.46998596191406,13.996936798095703,-0.139217927850936,-0.1136555551444296,-0.8996053787848552
1,LPMSB2-4B3285,0.009999999999990905,3,-0.3942866623401642,-0.00443757139146328,-1.084364414215088,138.55557250976562,-79.52393341064453,70.07548522949219,-0.20468435428052434,-0.5845680367010468,-1.8765135869003697
1,LPMSB2-4B3322,0.009999999999990905,3,0.13278645277023315,-0.9918889403343201,-0.28090161085128784,23.82621955871582,-20.802127838134766,-37.49005126953125,0.1428196512283968,-1.985441959476817,-0.3938271100471571
1,LPMSB2-4B339F,0.009999999999990905,3,-0.4306640625,-0.766845703125,-0.160400390625,-47.245849609375,-149.6899871826172,10.006937026977539,-0.1333456640163604,-0.14372393316804377,-0.8838098884380159
1,LPMSB2-4B3285,0.014999999999986358,4,-0.3942866623401642,-0.00443757139146328,-1.084364414215088,138.55557250976562,-79.52393341064453,70.07548522949219,-0.20468435428052434,-0.5845680367010468,-1.8765135869003697
1,LPMSB2-4B3322,0.014999999999986358,4,0.13278645277023315,-0.9918889403343201,-0.28090161085128784,23.82621955871582,-20.802127838134766,-37.49005126953125,0.1428196512283968,-1.985441959476817,-0.3938271100471571
1,LPMSB2-4B339F,0.014999999999986358,4,-0.44384765625,-0.7822265625,-0.150390625,-53.475852966308594,-152.20999145507812,5.596937656402588,-0.1422180075819801,-0.16057299081200327,-0.8732782021522851
