File,SensorId,Sensor_Location,Feature,Tiro_A,Tiro_B,DTW_Distance
data_P2_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.035181928706008496
data_P2_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.8763537704944615
data_P2_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,1.0364269316196446
data_P2_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,1.046160608530045
data_P2_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.9211305677890781
data_P2_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.16007316112518324
data_P2_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.1698068380355834
data_P2_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.044776797294616734
data_P2_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.009733676910399853
data_P2_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.11529636383056646
data_P2_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.12503004074096644
data_P2_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.0380765526455486
data_P2_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.029904966129270207
data_P2_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.04074571894854565
data_P2_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.057236341320334484
data_P2_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.0486639977270761
data_P2_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.04449021028717212
data_P2_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.07022309221808466
data_P2_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.034379749700703593
data_P2_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.049224598533440314
data_P2_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.05515744922267818
data_P2_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.03607934166268226
data_P2_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.061232640554353096
data_P2_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.060488114339070836
data_P2_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.06461524980443933
data_P2_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.012798949035761793
data_P2_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.018590533284255126
data_P2_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.029807122761139913
data_P2_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.009126032804717835
data_P2_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.016933566613684572
data_P2_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.020959475765210858
data_P3_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.0959423069771617
data_P3_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.4926561351478037
data_P3_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.1691578273840177
data_P3_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.07198504852083773
data_P3_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.06716923339378357
data_P3_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.0434217760068343
data_P3_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.17363272552456088
data_P3_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.05593936260843568
data_P3_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.06118032984784019
data_P3_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.18977990661741587
data_P3_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.053517239345937884
data_P3_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.19479835688828276
data_P3_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.17577540233845107
data_P3_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.006548255681991577
data_P3_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.04754427075386012
data_P3_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.10673481225967393
data_P3_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.03797516226768494
data_P3_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.05409252643585171
data_P3_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.11328306794166569
data_P3_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.031426906585693366
data_P3_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.05919054150581362
data_P3_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.0855194330215452
data_P3_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.14470997452735904
data_P3_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.002417523798259134
data_P3_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.008169260843214557
data_P3_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.025448119312808156
data_P3_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.00584127652293429
data_P3_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.007647582264830222
data_P3_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.02532472705696167
data_P3_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.006329556679364357
data_P3_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.009137862211112785
data_P3_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.01860320941719096
data_P3_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.037798014607084436
data_P3_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.06821670155774402
data_P3_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.06146657692825001
data_P3_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.06633588575172476
data_P3_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.11970763204079618
data_P3_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.04272840302208654
data_P3_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.06587122981287086
data_P3_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.06344596736188272
data_P3_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.07104783043986909
data_P3_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.058650816466915716
data_P3_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.14011078929847764
data_P3_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.08688741922378541
data_P3_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.054007887840270705
data_P3_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.2170648276805877
data_P3_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.14466133713722196
data_P3_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.14089530706405629
data_P3_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.3039522469043733
data_P3_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.23154875636100777
data_P3_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.16305693984031688
data_P3_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.09065344929695134
data_P3_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.0724034905433655
data_P3_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.010815670903744112
data_P3_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.00955721356064435
data_P3_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.04540320219457289
data_P3_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.0377889116469558
data_P3_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.029339343848111234
data_P3_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.07762060282470666
data_P3_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.07091220425792479
data_P3_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.021848842793797004
data_P3_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.01678595169285543
data_P3_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.018339918816905644
data_P3_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.10434069119955701
data_P3_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.12513500295219002
data_P3_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.09066381059977341
data_P3_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.15521038120322503
data_P3_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.04683829501144561
data_P3_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.04437637503287104
data_P3_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.12387737086269149
data_P3_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.07812061625577325
data_P3_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.10641233365801206
data_P3_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.15276177064728028
data_P3_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.06703457236289913
data_P3_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.09725621342659
data_P3_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.2660027444362641
data_P3_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.06568700075149538
data_P3_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.16429078578948964
data_P3_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.333037316799164
data_P3_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.13272157311439514
data_P3_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.1687465310096741
data_P3_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.031569212675094445
data_P3_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.20031574368476876
data_P3_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.00880906441342155
data_P3_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.019235770249169996
data_P3_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.0548307300905392
data_P3_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.01397856911107875
data_P3_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.04175939162964291
data_P3_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.07481930837393679
data_P3_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.027328438993166858
data_P3_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.02266611381928975
data_P3_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.005718730482304124
data_P3_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.03039188021910841
data_P3_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.17104535398723592
data_P3_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.14594906884551595
data_P3_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.14013455498244273
data_P3_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.20974471264660566
data_P3_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.10737032086859853
data_P3_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.046497705374159766
data_P3_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.12884299822308806
data_P3_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.13035359532587165
data_P3_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.18431602498040256
data_P3_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.10295983336625711
data_P3_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.16914679110050201
data_P3_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.24625806510448456
data_P3_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.1722603291273117
data_P3_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.6702768951654434
data_P3_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.07711127400398257
data_P3_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.0031135380268096946
data_P3_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.5011301040649414
data_P3_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.07399773597717288
data_P3_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.42401883006095875
data_P3_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.4980165660381317
data_P3_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.030084192856335512
data_P3_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.04416799260157739
data_P3_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.034811129286869864
data_P3_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.0530713311563763
data_P3_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.007916486484485149
data_P3_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.0011647465559296783
data_P3_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.04249039292161703
data_P3_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.007904076872605489
data_P3_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.04681958230351232
data_P3_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.04111452576105783
data_P4_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,3.0582938194274942
data_P4_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,3.1837395429611246
data_P4_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,3.0067757964134256
data_P4_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,3.0349310636520426
data_P4_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.12544572353363045
data_P4_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.051518023014068624
data_P4_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.023362755775451674
data_P4_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.17696374654769909
data_P4_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.14880847930908211
data_P4_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.028155267238616954
data_P4_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.06604926587067572
data_P4_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.017168271015154005
data_P4_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.016172749642456193
data_P4_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.030654498505926785
data_P4_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.04376992840762543
data_P4_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.06617796039302906
data_P4_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.09897819449236864
data_P4_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.02112126013523132
data_P4_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.0735517801755889
data_P4_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.022676063305776623
data_P4_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.04020274664656737
data_P4_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.05290290635817081
data_P4_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.04247594483035355
data_P4_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.07721623144794626
data_P4_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.06348759122974458
data_P4_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.062008580335743003
data_P4_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.10570149277245397
data_P4_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.04399577632649503
data_P4_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.04117066071778006
data_P4_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.03437933476738966
data_P4_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.05987073298698884
data_P4_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.12874629467388365
data_P4_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.12183897811743233
data_P4_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.04781187344762534
data_P4_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.03499836293791866
data_P4_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.04801170733248898
data_P4_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.03604096692337876
data_P4_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.04349439561501052
data_P4_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.021723140798610416
data_P4_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.0358194559812546
data_P4_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.09356738626956955
data_P4_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.02497507631778707
data_P4_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.007044777274131609
data_P4_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.05774793028831489
data_P4_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.06079453229904165
data_P4_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.04286423325538616
data_P4_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.1185424625873565
data_P4_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.10061216354370103
data_P4_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.017930299043655406
data_P4_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.039757268661135256
data_P4_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.11163526526325608
data_P4_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.13218621927872692
data_P4_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.09389919125160039
data_P4_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.07416651638987878
data_P4_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.07974555521589143
data_P4_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.08305028153263276
data_P4_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.026294155988139646
data_P4_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.01722759911862653
data_P4_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.013818295514146083
data_P4_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.009696246086329357
data_P4_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.023332300749727995
data_P4_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.029050644971394052
data_P4_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.015059317376949266
data_P4_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.017061380616351502
data_P4_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.01858017917529409
data_P4_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.009813572531585716
data_P4_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.051624366324698585
data_P4_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.03559318365539828
data_P4_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.0050108896566973555
data_P4_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.12520241737365734
data_P4_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.0505698323249817
data_P4_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.03153312206268251
data_P4_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.011563837528228486
data_P4_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.07463258504867558
data_P4_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.09366929531097423
data_P4_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.11363857984542855
data_P4_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.019036710262298594
data_P4_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.03900599479675294
data_P4_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.01996928453445399
data_P4_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.177478335797787
data_P4_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.18119225651025797
data_P4_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.1820354461669922
data_P4_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.12467525899410246
data_P4_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.0037139207124709307
data_P4_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.0045571103692053265
data_P4_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.0528030768036843
data_P4_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.0008431896567343499
data_P4_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.0565169975161553
data_P4_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.05736018717288969
