Tiro,SensorId,TimeStamp (s),FrameNumber,AccX (g),AccY (g),AccZ (g),GyroX (deg/s),GyroY (deg/s),GyroZ (deg/s),LinAccX (g),LinAccY (g),LinAccZ (g)
1,LPMSB2-4B3285,0.0,1,-0.30691900849342346,-0.08807777613401413,-0.8698093295097351,51.84523391723633,-68.51939392089844,-9.804736137390137,0.0723949515059985,0.5409099137784494,-1.5484077451707492
1,LPMSB2-4B3322,0.0,1,-0.048500366508960724,-0.9951621294021606,-0.12200526148080826,-6.639328956604004,-1.1112422943115234,1.9804620742797852,-0.5075083377913767,-1.883135078898814,-0.09343914958876809
1,LPMSB2-4B339F,0.0,1,-0.299560546875,-0.819580078125,-0.13818359375,-22.288982391357422,61.0553092956543,-9.760076522827148,-0.7554556285667893,-0.42629418414995435,-0.9366111730192372
1,LPMSB2-4B3285,0.0049999999999954525,2,-0.26752743124961853,-0.1997012495994568,-0.7829743027687073,74.76233673095703,-52.03280258178711,-10.7550630569458,-0.09256014842811844,0.4200228265361545,-1.5480421960603863
1,LPMSB2-4B3322,0.0049999999999954525,2,-0.04553336277604103,-1.0041719675064087,-0.11764822155237198,-7.497336387634277,-0.6225085258483887,1.323010802268982,-0.5040573887655864,-1.892390811788375,-0.08895736298904389
1,LPMSB2-4B339F,0.0049999999999954525,2,-0.296875,-0.815673828125,-0.136962890625,-21.48398208618164,64.66030883789062,-9.34007740020752,-0.7471379746423921,-0.4517782494910847,-0.9523420853203106
1,LPMSB2-4B3285,0.009999999999990905,3,-0.20171165466308594,-0.3977225124835968,-0.6517701745033264,88.44149780273438,-28.014867782592773,-13.896987915039062,-0.018795983512234216,0.2215784210443026,-1.4153199841787298
1,LPMSB2-4B3322,0.009999999999990905,3,-0.04870492219924927,-1.0034481287002563,-0.11788436025381088,-7.962613582611084,-0.2738499939441681,0.9435136318206787,-0.5072493479486688,-1.8916503012387018,-0.08900236449808574
1,LPMSB2-4B339F,0.009999999999990905,3,-0.29296875,-0.8115234375,-0.13525390625,-20.188982009887695,68.02030944824219,-9.060077667236328,-0.7449776316773438,-0.44645374538242777,-0.9491414363145907
1,LPMSB2-4B3285,0.014999999999986358,4,-0.13841260969638824,-0.6400134563446045,-0.5109860301017761,87.12388610839844,-7.898591995239258,-16.590478897094727,0.05162540672350602,-0.020017440825775168,-1.272228683166901
1,LPMSB2-4B3322,0.014999999999986358,4,-0.05486635863780975,-0.9878760576248169,-0.12465997785329819,-8.139951705932617,0.07229818403720856,0.9478243589401245,-0.5134047080545869,-1.8760750768431311,-0.09558722420459453
1,LPMSB2-4B339F,0.014999999999986358,4,-0.29150390625,-0.8046875,-0.136962890625,-19.13898277282715,71.62530517578125,-9.025076866149902,-0.7453113915772445,-0.4385541989923283,-0.9493699244054099
1,LPMSB2-4B3285,0.020000000000038654,5,-0.08930876851081848,-0.8340530395507812,-0.3611811101436615,76.31217193603516,4.128821849822998,-15.079554557800293,0.10654659623784113,-0.21287482996496188,-1.1199818757052427
1,LPMSB2-4B3322,0.020000000000038654,5,-0.054363757371902466,-0.9883898496627808,-0.12248237431049347,-8.147266387939453,0.5263097286224365,0.5025700926780701,-0.5128653137420223,-1.8766030309054123,-0.09326129177727482
1,LPMSB2-4B339F,0.020000000000038654,5,-0.289306640625,-0.79638671875,-0.13916015625,-18.018983840942383,74.91529846191406,-9.165077209472656,-0.7449438278187408,-0.4292941041737226,-0.9501093207065665
1,LPMSB2-4B3285,0.025000000000034106,6,-0.032418329268693924,-0.9624626636505127,-0.2271111160516739,64.44820404052734,12.882898330688477,-9.602255821228027,0.1679312734259799,-0.33995587623527257,-0.9836462865009494
1,LPMSB2-4B3322,0.025000000000034106,6,-0.0568256713449955,-0.9881008267402649,-0.12610802054405212,-8.154114723205566,1.2223033905029297,0.13046717643737793,-0.5152406081147785,-1.8763551614365888,-0.09677724360464168
1,LPMSB2-4B339F,0.025000000000034106,6,-0.291748046875,-0.786865234375,-0.136962890625,-16.933982849121094,78.34530639648438,-9.620077133178711,-0.7492297625201303,-0.4189004904461706,-0.9464768192925295
1,LPMSB2-4B3285,0.03000000000002956,7,0.0612027682363987,-1.0133565664291382,-0.07559027522802353,56.32527160644531,21.804012298583984,-1.0139025449752808,0.26494948899628845,-0.38948490219498666,-0.8300913026887216
1,LPMSB2-4B3322,0.03000000000002956,7,-0.05632129684090614,-0.9854825139045715,-0.12296458333730698,-8.65226936340332,1.5695151090621948,-0.07536616176366806,-0.5146253788075299,-1.8737907110435046,-0.09353830600937885
